"journal_id","Account_Code","Account_Name","Date","Entity_ID","Entity_Name","Region","Country","Currency","FS_Subclass","Category","Normal_Balance","Financial_Statement","Debit","Credit","Amount","display_amount","Description","entry_type"
,4000,Product Sales Revenue,"2025-01-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3287.31,-3287.31,3287.31,Revenue,Regular
,1000,Cash and Bank,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2817.77,0.0,2817.77,2817.77,Sale,Regular
,4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2817.77,-2817.77,2817.77,Revenue,Regular
,1000,Cash and Bank,"2025-01-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2997.65,0.0,2997.65,2997.65,Sale,Regular
,4000,Product Sales Revenue,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2997.65,-2997.65,2997.65,Revenue,Regular
,1000,Cash and Bank,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2631.79,0.0,2631.79,2631.79,Sale,Regular
,4000,Product Sales Revenue,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2631.79,-2631.79,2631.79,Revenue,Regular
,1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3349.92,0.0,3349.92,3349.92,Sale,Regular
,4000,Product Sales Revenue,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3349.92,-3349.92,3349.92,Revenue,Regular
,1000,Cash and Bank,"2025-01-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3621.33,0.0,3621.33,3621.33,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3621.33,-3621.33,3621.33,Revenue,Regular
,1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4174.49,0.0,4174.49,4174.49,Sale,Regular
,4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4174.49,-4174.49,4174.49,Revenue,Regular
,1000,Cash and Bank,"2025-01-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1987.0,0.0,1987.0,1987.0,Sale,Regular
,4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1987.0,-1987.0,1987.0,Revenue,Regular
,1000,Cash and Bank,"2025-01-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1124.9,0.0,1124.9,1124.9,Sale,Regular
,4000,Product Sales Revenue,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1124.9,-1124.9,1124.9,Revenue,Regular
,1000,Cash and Bank,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4789.34,0.0,4789.34,4789.34,Sale,Regular
,4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4789.34,-4789.34,4789.34,Revenue,Regular
,1000,Cash and Bank,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2748.5,0.0,2748.5,2748.5,Sale,Regular
,4000,Product Sales Revenue,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2748.5,-2748.5,2748.5,Revenue,Regular
,1000,Cash and Bank,"2025-01-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3463.02,0.0,3463.02,3463.02,Sale,Regular
,4000,Product Sales Revenue,"2025-01-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3463.02,-3463.02,3463.02,Revenue,Regular
,1000,Cash and Bank,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2067.46,0.0,2067.46,2067.46,Sale,Regular
,4000,Product Sales Revenue,"2025-01-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2067.46,-2067.46,2067.46,Revenue,Regular
,1000,Cash and Bank,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2656.92,0.0,2656.92,2656.92,Sale,Regular
,4000,Product Sales Revenue,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2656.92,-2656.92,2656.92,Revenue,Regular
,1000,Cash and Bank,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3807.67,0.0,3807.67,3807.67,Sale,Regular
,4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3807.67,-3807.67,3807.67,Revenue,Regular
,1000,Cash and Bank,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4855.01,0.0,4855.01,4855.01,Sale,Regular
,4000,Product Sales Revenue,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4855.01,-4855.01,4855.01,Revenue,Regular
,1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3852.35,0.0,3852.35,3852.35,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3852.35,-3852.35,3852.35,Revenue,Regular
,1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3545.02,0.0,3545.02,3545.02,Sale,Regular
,4000,Product Sales Revenue,"2025-01-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3545.02,-3545.02,3545.02,Revenue,Regular
,1000,Cash and Bank,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4867.11,0.0,4867.11,4867.11,Sale,Regular
,4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4867.11,-4867.11,4867.11,Revenue,Regular
,1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3662.56,0.0,3662.56,3662.56,Sale,Regular
,4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3662.56,-3662.56,3662.56,Revenue,Regular
,1000,Cash and Bank,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1930.91,0.0,1930.91,1930.91,Sale,Regular
,4000,Product Sales Revenue,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1930.91,-1930.91,1930.91,Revenue,Regular
,1000,Cash and Bank,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1156.17,0.0,1156.17,1156.17,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1156.17,-1156.17,1156.17,Revenue,Regular
,1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1752.72,0.0,1752.72,1752.72,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1752.72,-1752.72,1752.72,Revenue,Regular
,1000,Cash and Bank,"2025-01-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1873.54,0.0,1873.54,1873.54,Sale,Regular
,4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1873.54,-1873.54,1873.54,Revenue,Regular
,1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4035.04,0.0,4035.04,4035.04,Sale,Regular
,4000,Product Sales Revenue,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4035.04,-4035.04,4035.04,Revenue,Regular
,1000,Cash and Bank,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2256.71,0.0,2256.71,2256.71,Sale,Regular
,4000,Product Sales Revenue,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2256.71,-2256.71,2256.71,Revenue,Regular
,1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1848.83,0.0,1848.83,1848.83,Sale,Regular
,4000,Product Sales Revenue,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1848.83,-1848.83,1848.83,Revenue,Regular
,1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4534.76,0.0,4534.76,4534.76,Sale,Regular
,4000,Product Sales Revenue,"2025-01-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4534.76,-4534.76,4534.76,Revenue,Regular
,1000,Cash and Bank,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4336.44,0.0,4336.44,4336.44,Sale,Regular
,4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4336.44,-4336.44,4336.44,Revenue,Regular
,1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3912.12,0.0,3912.12,3912.12,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3912.12,-3912.12,3912.12,Revenue,Regular
,1000,Cash and Bank,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2697.77,0.0,2697.77,2697.77,Sale,Regular
,4000,Product Sales Revenue,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2697.77,-2697.77,2697.77,Revenue,Regular
,1000,Cash and Bank,"2025-01-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2051.8,0.0,2051.8,2051.8,Sale,Regular
,4000,Product Sales Revenue,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2051.8,-2051.8,2051.8,Revenue,Regular
,1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3312.57,0.0,3312.57,3312.57,Sale,Regular
,4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3312.57,-3312.57,3312.57,Revenue,Regular
,1000,Cash and Bank,"2025-01-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3945.95,0.0,3945.95,3945.95,Sale,Regular
,4000,Product Sales Revenue,"2025-01-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3945.95,-3945.95,3945.95,Revenue,Regular
,1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3681.27,0.0,3681.27,3681.27,Sale,Regular
,4000,Product Sales Revenue,"2025-01-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3681.27,-3681.27,3681.27,Revenue,Regular
,1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4063.84,0.0,4063.84,4063.84,Sale,Regular
,4000,Product Sales Revenue,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4063.84,-4063.84,4063.84,Revenue,Regular
,1000,Cash and Bank,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1714.56,0.0,1714.56,1714.56,Sale,Regular
,4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1714.56,-1714.56,1714.56,Revenue,Regular
,1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2451.83,0.0,2451.83,2451.83,Sale,Regular
,4000,Product Sales Revenue,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2451.83,-2451.83,2451.83,Revenue,Regular
,1000,Cash and Bank,"2025-01-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4122.87,0.0,4122.87,4122.87,Sale,Regular
,4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4122.87,-4122.87,4122.87,Revenue,Regular
,1000,Cash and Bank,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2311.0,0.0,2311.0,2311.0,Sale,Regular
,4000,Product Sales Revenue,"2025-01-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2311.0,-2311.0,2311.0,Revenue,Regular
,1000,Cash and Bank,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4997.31,0.0,4997.31,4997.31,Sale,Regular
,4000,Product Sales Revenue,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4997.31,-4997.31,4997.31,Revenue,Regular
,6600,Depreciation Expense,"2025-01-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-01-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-01-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1609.85,0.0,1609.85,1609.85,Sale,Regular
,4000,Product Sales Revenue,"2025-01-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1609.85,-1609.85,1609.85,Revenue,Regular
,1000,Cash and Bank,"2025-01-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1878.12,0.0,1878.12,1878.12,Sale,Regular
,4000,Product Sales Revenue,"2025-01-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1878.12,-1878.12,1878.12,Revenue,Regular
,1000,Cash and Bank,"2025-01-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3256.97,0.0,3256.97,3256.97,Sale,Regular
,4000,Product Sales Revenue,"2025-01-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3256.97,-3256.97,3256.97,Revenue,Regular
,1000,Cash and Bank,"2025-01-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3320.05,0.0,3320.05,3320.05,Sale,Regular
,4000,Product Sales Revenue,"2025-01-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3320.05,-3320.05,3320.05,Revenue,Regular
,1000,Cash and Bank,"2025-01-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4574.31,0.0,4574.31,4574.31,Sale,Regular
,4000,Product Sales Revenue,"2025-01-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4574.31,-4574.31,4574.31,Revenue,Regular
,1000,Cash and Bank,"2025-01-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2958.67,0.0,2958.67,2958.67,Sale,Regular
,4000,Product Sales Revenue,"2025-01-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2958.67,-2958.67,2958.67,Revenue,Regular
,1000,Cash and Bank,"2025-01-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1057.84,0.0,1057.84,1057.84,Sale,Regular
,4000,Product Sales Revenue,"2025-01-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1057.84,-1057.84,1057.84,Revenue,Regular
,1000,Cash and Bank,"2025-01-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2362.36,0.0,2362.36,2362.36,Sale,Regular
,4000,Product Sales Revenue,"2025-01-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2362.36,-2362.36,2362.36,Revenue,Regular
,1000,Cash and Bank,"2025-01-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1661.47,0.0,1661.47,1661.47,Sale,Regular
,4000,Product Sales Revenue,"2025-01-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1661.47,-1661.47,1661.47,Revenue,Regular
,1000,Cash and Bank,"2025-01-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1719.92,0.0,1719.92,1719.92,Sale,Regular
,4000,Product Sales Revenue,"2025-01-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1719.92,-1719.92,1719.92,Revenue,Regular
,1000,Cash and Bank,"2025-01-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2721.35,0.0,2721.35,2721.35,Sale,Regular
,4000,Product Sales Revenue,"2025-01-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2721.35,-2721.35,2721.35,Revenue,Regular
,1000,Cash and Bank,"2025-01-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2020.49,0.0,2020.49,2020.49,Sale,Regular
,4000,Product Sales Revenue,"2025-01-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2020.49,-2020.49,2020.49,Revenue,Regular
