"journal_id","account_code","account_name","date","entity_id","entity_name","region","country","currency","fs_subclass","category","normal_balance","financial_statement","debit","credit","amount","display_amount","description","entry_type"
"",4000,Product Sales Revenue,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2682.49,-2682.49,2682.489990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1126.96,0.0,1126.96,1126.9599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1126.96,-1126.96,1126.9599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3287.31,0.0,3287.31,3287.31005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3287.31,-3287.31,3287.31005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2817.77,0.0,2817.77,2817.77001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2817.77,-2817.77,2817.77001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2997.65,0.0,2997.65,2997.64990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2997.65,-2997.65,2997.64990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2631.79,0.0,2631.79,2631.7900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2631.79,-2631.79,2631.7900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3349.92,0.0,3349.92,3349.919921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3349.92,-3349.92,3349.919921875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3621.33,0.0,3621.33,3621.330078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3621.33,-3621.33,3621.330078125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4174.49,0.0,4174.49,4174.490234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4174.49,-4174.49,4174.490234375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1987.0,0.0,1987.0,1987.0,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1987.0,-1987.0,1987.0,Revenue,Regular
"",1000,Cash and Bank,"2025-01-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1124.9,0.0,1124.9,1124.9000244140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1124.9,-1124.9,1124.9000244140625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4789.34,0.0,4789.34,4789.33984375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4789.34,-4789.34,4789.33984375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2748.5,0.0,2748.5,2748.5,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2748.5,-2748.5,2748.5,Revenue,Regular
"",1000,Cash and Bank,"2025-01-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3463.02,0.0,3463.02,3463.02001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3463.02,-3463.02,3463.02001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2067.46,0.0,2067.46,2067.4599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2067.46,-2067.46,2067.4599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2656.92,0.0,2656.92,2656.919921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2656.92,-2656.92,2656.919921875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3807.67,0.0,3807.67,3807.669921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3807.67,-3807.67,3807.669921875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4855.01,0.0,4855.01,4855.009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4855.01,-4855.01,4855.009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3852.35,0.0,3852.35,3852.35009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3852.35,-3852.35,3852.35009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3545.02,0.0,3545.02,3545.02001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3545.02,-3545.02,3545.02001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4867.11,0.0,4867.11,4867.10986328125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4867.11,-4867.11,4867.10986328125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3662.56,0.0,3662.56,3662.56005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3662.56,-3662.56,3662.56005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1930.91,0.0,1930.91,1930.9100341796875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1930.91,-1930.91,1930.9100341796875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1156.17,0.0,1156.17,1156.1700439453125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1156.17,-1156.17,1156.1700439453125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1752.72,0.0,1752.72,1752.719970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1752.72,-1752.72,1752.719970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1873.54,0.0,1873.54,1873.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1873.54,-1873.54,1873.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4035.04,0.0,4035.04,4035.0400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4035.04,-4035.04,4035.0400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2256.71,0.0,2256.71,2256.7099609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2256.71,-2256.71,2256.7099609375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1848.83,0.0,1848.83,1848.8299560546875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1848.83,-1848.83,1848.8299560546875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4534.76,0.0,4534.76,4534.759765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4534.76,-4534.76,4534.759765625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4336.44,0.0,4336.44,4336.43994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4336.44,-4336.44,4336.43994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3912.12,0.0,3912.12,3912.1201171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3912.12,-3912.12,3912.1201171875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2697.77,0.0,2697.77,2697.77001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2697.77,-2697.77,2697.77001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2051.8,0.0,2051.8,2051.800048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2051.8,-2051.8,2051.800048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3312.57,0.0,3312.57,3312.570068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3312.57,-3312.57,3312.570068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3945.95,0.0,3945.95,3945.949951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3945.95,-3945.95,3945.949951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3681.27,0.0,3681.27,3681.27001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3681.27,-3681.27,3681.27001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4063.84,0.0,4063.84,4063.840087890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4063.84,-4063.84,4063.840087890625,Revenue,Regular
"",1000,Cash and Bank,"2025-01-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1714.56,0.0,1714.56,1714.56005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1714.56,-1714.56,1714.56005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2451.83,0.0,2451.83,2451.830078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2451.83,-2451.83,2451.830078125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4122.87,0.0,4122.87,4122.8701171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4122.87,-4122.87,4122.8701171875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2311.0,0.0,2311.0,2311.0,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2311.0,-2311.0,2311.0,Revenue,Regular
"",1000,Cash and Bank,"2025-01-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4997.31,0.0,4997.31,4997.31005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4997.31,-4997.31,4997.31005859375,Revenue,Regular
"",6600,Depreciation Expense,"2025-01-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.330078125,Depreciation Expense,Regular
"",1850,Accumulated Depreciation,"2025-01-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.330078125,Accrue Depreciation,Regular
"",1000,Cash and Bank,"2025-01-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1609.85,0.0,1609.85,1609.8499755859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1609.85,-1609.85,1609.8499755859375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1878.12,0.0,1878.12,1878.1199951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1878.12,-1878.12,1878.1199951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-01-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3256.97,0.0,3256.97,3256.969970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3256.97,-3256.97,3256.969970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3320.05,0.0,3320.05,3320.050048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3320.05,-3320.05,3320.050048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-01-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4574.31,0.0,4574.31,4574.31005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-01-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4574.31,-4574.31,4574.31005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-01-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2958.67,0.0,2958.67,2958.669921875,Sale,Regular
