"date","entity_id","account_code","debit","credit","description","journal_id","entry_type"
2025-02-28,E101,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-02-10,E101,1000,2854.93,0.0,Sale,"",Regular
2025-02-26,E101,4000,0.0,2854.93,Revenue,"",Regular
2025-02-03,E101,1000,4594.63,0.0,Sale,"",Regular
2025-02-20,E101,4000,0.0,4594.63,Revenue,"",Regular
2025-02-16,E101,1000,4587.0,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,4587.0,Revenue,"",Regular
2025-02-11,E101,1000,1325.67,0.0,Sale,"",Regular
2025-02-16,E101,4000,0.0,1325.67,Revenue,"",Regular
2025-02-19,E101,1000,4827.95,0.0,Sale,"",Regular
2025-02-20,E101,4000,0.0,4827.95,Revenue,"",Regular
2025-02-24,E101,1000,4584.71,0.0,Sale,"",Regular
2025-02-19,E101,4000,0.0,4584.71,Revenue,"",Regular
2025-02-21,E101,1000,4718.71,0.0,Sale,"",Regular
2025-02-01,E101,4000,0.0,4718.71,Revenue,"",Regular
2025-02-15,E101,1000,1013.54,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,1013.54,Revenue,"",Regular
2025-02-12,E101,1000,2484.53,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,2484.53,Revenue,"",Regular
2025-02-22,E101,1000,3857.13,0.0,Sale,"",Regular
2025-02-01,E101,4000,0.0,3857.13,Revenue,"",Regular
2025-02-18,E101,1000,4300.39,0.0,Sale,"",Regular
2025-02-11,E101,4000,0.0,4300.39,Revenue,"",Regular
2025-02-23,E101,1000,1787.77,0.0,Sale,"",Regular
2025-02-13,E101,4000,0.0,1787.77,Revenue,"",Regular
2025-02-15,E101,1000,2911.93,0.0,Sale,"",Regular
2025-02-27,E101,4000,0.0,2911.93,Revenue,"",Regular
2025-02-19,E101,1000,3106.59,0.0,Sale,"",Regular
2025-02-18,E101,4000,0.0,3106.59,Revenue,"",Regular
2025-02-25,E101,1000,4317.85,0.0,Sale,"",Regular
2025-02-10,E101,4000,0.0,4317.85,Revenue,"",Regular
2025-02-16,E101,1000,2749.72,0.0,Sale,"",Regular
2025-02-20,E101,4000,0.0,2749.72,Revenue,"",Regular
2025-02-12,E101,1000,1702.08,0.0,Sale,"",Regular
2025-02-14,E101,4000,0.0,1702.08,Revenue,"",Regular
2025-02-06,E101,1000,2856.64,0.0,Sale,"",Regular
2025-02-07,E101,4000,0.0,2856.64,Revenue,"",Regular
2025-02-23,E101,1000,2299.75,0.0,Sale,"",Regular
2025-02-26,E101,4000,0.0,2299.75,Revenue,"",Regular
2025-02-06,E101,1000,4629.06,0.0,Sale,"",Regular
2025-02-09,E101,4000,0.0,4629.06,Revenue,"",Regular
2025-02-04,E101,1000,3704.3,0.0,Sale,"",Regular
2025-02-22,E101,4000,0.0,3704.3,Revenue,"",Regular
2025-02-19,E101,1000,3427.55,0.0,Sale,"",Regular
2025-02-17,E101,4000,0.0,3427.55,Revenue,"",Regular
2025-02-10,E101,1000,4718.87,0.0,Sale,"",Regular
2025-02-02,E101,4000,0.0,4718.87,Revenue,"",Regular
2025-02-19,E101,1000,2132.92,0.0,Sale,"",Regular
2025-02-04,E101,4000,0.0,2132.92,Revenue,"",Regular
2025-02-16,E101,1000,1026.13,0.0,Sale,"",Regular
2025-02-05,E101,4000,0.0,1026.13,Revenue,"",Regular
2025-02-01,E101,1000,2952.58,0.0,Sale,"",Regular
2025-02-07,E101,4000,0.0,2952.58,Revenue,"",Regular
2025-02-23,E101,1000,4852.32,0.0,Sale,"",Regular
2025-02-03,E101,4000,0.0,4852.32,Revenue,"",Regular
2025-02-18,E101,1000,3396.28,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,3396.28,Revenue,"",Regular
2025-02-22,E101,1000,3942.93,0.0,Sale,"",Regular
2025-02-10,E101,4000,0.0,3942.93,Revenue,"",Regular
2025-02-07,E101,1000,4764.78,0.0,Sale,"",Regular
2025-02-11,E101,4000,0.0,4764.78,Revenue,"",Regular
2025-02-06,E101,1000,2756.85,0.0,Sale,"",Regular
2025-02-25,E101,4000,0.0,2756.85,Revenue,"",Regular
2025-02-18,E101,1000,3155.8,0.0,Sale,"",Regular
2025-02-23,E101,4000,0.0,3155.8,Revenue,"",Regular
2025-02-02,E101,1000,2203.5,0.0,Sale,"",Regular
2025-02-25,E101,4000,0.0,2203.5,Revenue,"",Regular
2025-02-22,E101,1000,4652.09,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,4652.09,Revenue,"",Regular
2025-02-03,E101,1000,1552.21,0.0,Sale,"",Regular
2025-02-22,E101,4000,0.0,1552.21,Revenue,"",Regular
2025-02-10,E101,1000,4790.87,0.0,Sale,"",Regular
2025-02-13,E101,4000,0.0,4790.87,Revenue,"",Regular
2025-02-23,E101,1000,1124.18,0.0,Sale,"",Regular
2025-02-21,E101,4000,0.0,1124.18,Revenue,"",Regular
2025-02-03,E101,1000,1237.23,0.0,Sale,"",Regular
2025-02-15,E101,4000,0.0,1237.23,Revenue,"",Regular
2025-02-13,E101,1000,4808.9,0.0,Sale,"",Regular
2025-02-11,E101,4000,0.0,4808.9,Revenue,"",Regular
2025-02-10,E101,1000,1602.78,0.0,Sale,"",Regular
2025-02-25,E101,4000,0.0,1602.78,Revenue,"",Regular
2025-02-27,E101,1000,3340.79,0.0,Sale,"",Regular
2025-02-21,E101,4000,0.0,3340.79,Revenue,"",Regular
2025-02-13,E101,1000,3855.86,0.0,Sale,"",Regular
2025-02-02,E101,4000,0.0,3855.86,Revenue,"",Regular
2025-02-13,E101,1000,2676.85,0.0,Sale,"",Regular
2025-02-01,E101,4000,0.0,2676.85,Revenue,"",Regular
2025-02-12,E101,1000,3761.77,0.0,Sale,"",Regular
2025-02-24,E101,4000,0.0,3761.77,Revenue,"",Regular
2025-02-27,E101,1000,1905.86,0.0,Sale,"",Regular
2025-02-14,E101,4000,0.0,1905.86,Revenue,"",Regular
2025-02-27,E101,1000,4795.12,0.0,Sale,"",Regular
2025-02-15,E101,4000,0.0,4795.12,Revenue,"",Regular
2025-02-01,E101,1000,4920.22,0.0,Sale,"",Regular
2025-02-08,E101,4000,0.0,4920.22,Revenue,"",Regular
2025-02-01,E101,1000,2517.01,0.0,Sale,"",Regular
2025-02-03,E101,4000,0.0,2517.01,Revenue,"",Regular
2025-02-20,E101,1000,2113.28,0.0,Sale,"",Regular
2025-02-09,E101,4000,0.0,2113.28,Revenue,"",Regular
2025-02-11,E101,1000,2956.77,0.0,Sale,"",Regular
2025-02-20,E101,4000,0.0,2956.77,Revenue,"",Regular
2025-02-28,E202,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-02-28,E202,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-02-02,E202,1000,2059.7,0.0,Sale,"",Regular
2025-02-25,E202,4000,0.0,2059.7,Revenue,"",Regular
2025-02-18,E202,1000,3936.11,0.0,Sale,"",Regular
2025-02-17,E202,4000,0.0,3936.11,Revenue,"",Regular
2025-02-02,E202,1000,3772.28,0.0,Sale,"",Regular
2025-02-20,E202,4000,0.0,3772.28,Revenue,"",Regular
2025-02-13,E202,1000,4576.07,0.0,Sale,"",Regular
2025-02-02,E202,4000,0.0,4576.07,Revenue,"",Regular
2025-02-02,E202,1000,2714.67,0.0,Sale,"",Regular
2025-02-22,E202,4000,0.0,2714.67,Revenue,"",Regular
2025-02-23,E202,1000,1009.18,0.0,Sale,"",Regular
2025-02-12,E202,4000,0.0,1009.18,Revenue,"",Regular
2025-02-08,E202,1000,4620.64,0.0,Sale,"",Regular
2025-02-21,E202,4000,0.0,4620.64,Revenue,"",Regular
2025-02-16,E202,1000,1491.9,0.0,Sale,"",Regular
2025-02-08,E202,4000,0.0,1491.9,Revenue,"",Regular
2025-02-12,E202,1000,2094.99,0.0,Sale,"",Regular
2025-02-08,E202,4000,0.0,2094.99,Revenue,"",Regular
2025-02-09,E202,1000,4975.49,0.0,Sale,"",Regular
2025-02-14,E202,4000,0.0,4975.49,Revenue,"",Regular
2025-02-19,E202,1000,3066.65,0.0,Sale,"",Regular
2025-02-22,E202,4000,0.0,3066.65,Revenue,"",Regular
2025-02-01,E202,1000,4818.37,0.0,Sale,"",Regular
2025-02-07,E202,4000,0.0,4818.37,Revenue,"",Regular
2025-02-21,E202,1000,1340.47,0.0,Sale,"",Regular
2025-02-04,E202,4000,0.0,1340.47,Revenue,"",Regular
2025-02-01,E202,1000,3817.96,0.0,Sale,"",Regular
2025-02-04,E202,4000,0.0,3817.96,Revenue,"",Regular
2025-02-13,E202,1000,3944.15,0.0,Sale,"",Regular
2025-02-09,E202,4000,0.0,3944.15,Revenue,"",Regular
2025-02-07,E202,1000,2192.06,0.0,Sale,"",Regular
2025-02-18,E202,4000,0.0,2192.06,Revenue,"",Regular
2025-02-04,E202,1000,3874.14,0.0,Sale,"",Regular
2025-02-01,E202,4000,0.0,3874.14,Revenue,"",Regular
2025-02-22,E202,1000,2428.31,0.0,Sale,"",Regular
2025-02-14,E202,4000,0.0,2428.31,Revenue,"",Regular
2025-02-01,E202,1000,2686.18,0.0,Sale,"",Regular
2025-02-02,E202,4000,0.0,2686.18,Revenue,"",Regular
2025-02-04,E202,1000,4237.38,0.0,Sale,"",Regular
2025-02-01,E202,4000,0.0,4237.38,Revenue,"",Regular
2025-02-09,E202,1000,4899.16,0.0,Sale,"",Regular
2025-02-09,E202,4000,0.0,4899.16,Revenue,"",Regular
2025-02-15,E202,1000,2567.85,0.0,Sale,"",Regular
2025-02-27,E202,4000,0.0,2567.85,Revenue,"",Regular
2025-02-04,E202,1000,1579.16,0.0,Sale,"",Regular
2025-02-24,E202,4000,0.0,1579.16,Revenue,"",Regular
2025-02-16,E202,1000,4666.87,0.0,Sale,"",Regular
2025-02-08,E202,4000,0.0,4666.87,Revenue,"",Regular
2025-02-18,E202,1000,1438.09,0.0,Sale,"",Regular
2025-02-04,E202,4000,0.0,1438.09,Revenue,"",Regular
2025-02-20,E202,1000,4789.46,0.0,Sale,"",Regular
2025-02-24,E202,4000,0.0,4789.46,Revenue,"",Regular
2025-02-05,E202,1000,3584.58,0.0,Sale,"",Regular
2025-02-26,E202,4000,0.0,3584.58,Revenue,"",Regular
2025-02-26,E202,1000,3658.25,0.0,Sale,"",Regular
2025-02-15,E202,4000,0.0,3658.25,Revenue,"",Regular
2025-02-23,E202,1000,1183.76,0.0,Sale,"",Regular
2025-02-25,E202,4000,0.0,1183.76,Revenue,"",Regular
2025-02-02,E202,1000,4299.12,0.0,Sale,"",Regular
2025-02-19,E202,4000,0.0,4299.12,Revenue,"",Regular
2025-02-17,E202,1000,1122.29,0.0,Sale,"",Regular
2025-02-05,E202,4000,0.0,1122.29,Revenue,"",Regular
2025-02-05,E202,1000,1252.2,0.0,Sale,"",Regular
2025-02-13,E202,4000,0.0,1252.2,Revenue,"",Regular
2025-02-25,E202,1000,1059.58,0.0,Sale,"",Regular
2025-02-20,E202,4000,0.0,1059.58,Revenue,"",Regular
2025-02-07,E202,1000,2772.36,0.0,Sale,"",Regular
2025-02-01,E202,4000,0.0,2772.36,Revenue,"",Regular
2025-02-11,E202,1000,2706.83,0.0,Sale,"",Regular
2025-02-16,E202,4000,0.0,2706.83,Revenue,"",Regular
2025-02-27,E202,1000,3878.63,0.0,Sale,"",Regular
2025-02-22,E202,4000,0.0,3878.63,Revenue,"",Regular
2025-02-25,E202,1000,1920.51,0.0,Sale,"",Regular
2025-02-17,E202,4000,0.0,1920.51,Revenue,"",Regular
2025-02-18,E202,1000,4397.76,0.0,Sale,"",Regular
2025-02-23,E202,4000,0.0,4397.76,Revenue,"",Regular
2025-02-16,E202,1000,3875.78,0.0,Sale,"",Regular
2025-02-06,E202,4000,0.0,3875.78,Revenue,"",Regular
2025-02-26,E202,1000,4487.51,0.0,Sale,"",Regular
2025-02-24,E202,4000,0.0,4487.51,Revenue,"",Regular
2025-02-24,E202,1000,1429.32,0.0,Sale,"",Regular
2025-02-07,E202,4000,0.0,1429.32,Revenue,"",Regular
2025-02-18,E202,1000,2095.58,0.0,Sale,"",Regular
2025-02-07,E202,4000,0.0,2095.58,Revenue,"",Regular
2025-02-26,E202,1000,4735.76,0.0,Sale,"",Regular
2025-02-02,E202,4000,0.0,4735.76,Revenue,"",Regular
2025-02-03,E202,1000,1987.01,0.0,Sale,"",Regular
2025-02-20,E202,4000,0.0,1987.01,Revenue,"",Regular
2025-02-16,E202,1000,4943.46,0.0,Sale,"",Regular
2025-02-10,E202,4000,0.0,4943.46,Revenue,"",Regular
2025-02-19,E202,1000,3824.19,0.0,Sale,"",Regular
2025-02-23,E202,4000,0.0,3824.19,Revenue,"",Regular
2025-02-13,E202,1000,1696.66,0.0,Sale,"",Regular
2025-02-12,E202,4000,0.0,1696.66,Revenue,"",Regular
2025-02-22,E202,1000,3099.09,0.0,Sale,"",Regular
2025-02-20,E202,4000,0.0,3099.09,Revenue,"",Regular
2025-02-22,E202,1000,3455.32,0.0,Sale,"",Regular
2025-02-06,E202,4000,0.0,3455.32,Revenue,"",Regular
2025-02-22,E202,1000,4272.02,0.0,Sale,"",Regular
2025-02-06,E202,4000,0.0,4272.02,Revenue,"",Regular
2025-02-28,E303,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-02-28,E303,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-02-04,E303,1000,1567.19,0.0,Sale,"",Regular
2025-02-21,E303,4000,0.0,1567.19,Revenue,"",Regular
2025-02-11,E303,1000,1612.3,0.0,Sale,"",Regular
2025-02-22,E303,4000,0.0,1612.3,Revenue,"",Regular
2025-02-12,E303,1000,1959.48,0.0,Sale,"",Regular
2025-02-09,E303,4000,0.0,1959.48,Revenue,"",Regular
2025-02-03,E303,1000,3252.36,0.0,Sale,"",Regular
2025-02-20,E303,4000,0.0,3252.36,Revenue,"",Regular
2025-02-06,E303,1000,3886.7,0.0,Sale,"",Regular
2025-02-09,E303,4000,0.0,3886.7,Revenue,"",Regular
2025-02-07,E303,1000,3062.14,0.0,Sale,"",Regular
2025-02-02,E303,4000,0.0,3062.14,Revenue,"",Regular
2025-02-10,E303,1000,4289.07,0.0,Sale,"",Regular
2025-02-24,E303,4000,0.0,4289.07,Revenue,"",Regular
2025-02-08,E303,1000,2076.58,0.0,Sale,"",Regular
2025-02-05,E303,4000,0.0,2076.58,Revenue,"",Regular
2025-02-05,E303,1000,4498.03,0.0,Sale,"",Regular
2025-02-04,E303,4000,0.0,4498.03,Revenue,"",Regular
2025-02-25,E303,1000,4893.48,0.0,Sale,"",Regular
2025-02-04,E303,4000,0.0,4893.48,Revenue,"",Regular
2025-02-02,E303,1000,3883.51,0.0,Sale,"",Regular
2025-02-27,E303,4000,0.0,3883.51,Revenue,"",Regular
2025-02-23,E303,1000,1908.47,0.0,Sale,"",Regular
2025-02-16,E303,4000,0.0,1908.47,Revenue,"",Regular
2025-02-13,E303,1000,4085.16,0.0,Sale,"",Regular
2025-02-10,E303,4000,0.0,4085.16,Revenue,"",Regular
2025-02-24,E303,1000,1005.43,0.0,Sale,"",Regular
2025-02-06,E303,4000,0.0,1005.43,Revenue,"",Regular
2025-02-13,E303,1000,1441.22,0.0,Sale,"",Regular
2025-02-09,E303,4000,0.0,1441.22,Revenue,"",Regular
2025-02-07,E303,1000,1922.96,0.0,Sale,"",Regular
2025-02-27,E303,4000,0.0,1922.96,Revenue,"",Regular
2025-02-11,E303,1000,4188.15,0.0,Sale,"",Regular
2025-02-24,E303,4000,0.0,4188.15,Revenue,"",Regular
2025-02-03,E303,1000,2530.99,0.0,Sale,"",Regular
2025-02-13,E303,4000,0.0,2530.99,Revenue,"",Regular
2025-02-15,E303,1000,1958.4,0.0,Sale,"",Regular
2025-02-08,E303,4000,0.0,1958.4,Revenue,"",Regular
2025-02-10,E303,1000,4838.31,0.0,Sale,"",Regular
2025-02-04,E303,4000,0.0,4838.31,Revenue,"",Regular
2025-02-08,E303,1000,2570.21,0.0,Sale,"",Regular
2025-02-12,E303,4000,0.0,2570.21,Revenue,"",Regular
2025-02-19,E303,1000,2839.53,0.0,Sale,"",Regular
2025-02-19,E303,4000,0.0,2839.53,Revenue,"",Regular
2025-02-23,E303,1000,1068.9,0.0,Sale,"",Regular
2025-02-27,E303,4000,0.0,1068.9,Revenue,"",Regular
2025-02-06,E303,1000,3132.91,0.0,Sale,"",Regular
2025-02-24,E303,4000,0.0,3132.91,Revenue,"",Regular
2025-02-20,E303,1000,4878.91,0.0,Sale,"",Regular
2025-02-23,E303,4000,0.0,4878.91,Revenue,"",Regular
2025-02-17,E303,1000,1195.41,0.0,Sale,"",Regular
2025-02-18,E303,4000,0.0,1195.41,Revenue,"",Regular
2025-02-26,E303,1000,2202.84,0.0,Sale,"",Regular
2025-02-17,E303,4000,0.0,2202.84,Revenue,"",Regular
2025-02-05,E303,1000,4669.76,0.0,Sale,"",Regular
2025-02-19,E303,4000,0.0,4669.76,Revenue,"",Regular
2025-02-10,E303,1000,2800.1,0.0,Sale,"",Regular
2025-02-11,E303,4000,0.0,2800.1,Revenue,"",Regular
2025-02-05,E303,1000,4933.47,0.0,Sale,"",Regular
2025-02-14,E303,4000,0.0,4933.47,Revenue,"",Regular
2025-02-23,E303,1000,2521.88,0.0,Sale,"",Regular
2025-02-20,E303,4000,0.0,2521.88,Revenue,"",Regular
2025-02-11,E303,1000,3607.5,0.0,Sale,"",Regular
2025-02-16,E303,4000,0.0,3607.5,Revenue,"",Regular
2025-02-22,E303,1000,3494.44,0.0,Sale,"",Regular
2025-02-09,E303,4000,0.0,3494.44,Revenue,"",Regular
2025-02-15,E303,1000,1104.88,0.0,Sale,"",Regular
2025-02-02,E303,4000,0.0,1104.88,Revenue,"",Regular
2025-02-02,E303,1000,3919.49,0.0,Sale,"",Regular
2025-02-13,E303,4000,0.0,3919.49,Revenue,"",Regular
2025-02-01,E303,1000,4293.34,0.0,Sale,"",Regular
2025-02-27,E303,4000,0.0,4293.34,Revenue,"",Regular
2025-02-09,E303,1000,4457.5,0.0,Sale,"",Regular
2025-02-06,E303,4000,0.0,4457.5,Revenue,"",Regular
2025-02-15,E303,1000,2845.45,0.0,Sale,"",Regular
2025-02-27,E303,4000,0.0,2845.45,Revenue,"",Regular
2025-02-19,E303,1000,2056.41,0.0,Sale,"",Regular
2025-02-04,E303,4000,0.0,2056.41,Revenue,"",Regular
2025-02-02,E303,1000,3153.82,0.0,Sale,"",Regular
2025-02-25,E303,4000,0.0,3153.82,Revenue,"",Regular
2025-02-25,E303,1000,2409.68,0.0,Sale,"",Regular
2025-02-20,E303,4000,0.0,2409.68,Revenue,"",Regular
2025-02-21,E303,1000,1396.53,0.0,Sale,"",Regular
2025-02-06,E303,4000,0.0,1396.53,Revenue,"",Regular
2025-02-15,E303,1000,2748.44,0.0,Sale,"",Regular
2025-02-26,E303,4000,0.0,2748.44,Revenue,"",Regular
2025-02-06,E303,1000,4080.04,0.0,Sale,"",Regular
2025-02-25,E303,4000,0.0,4080.04,Revenue,"",Regular
2025-02-06,E303,1000,4038.3,0.0,Sale,"",Regular
2025-02-10,E303,4000,0.0,4038.3,Revenue,"",Regular
2025-02-18,E303,1000,4921.36,0.0,Sale,"",Regular
2025-02-05,E303,4000,0.0,4921.36,Revenue,"",Regular
2025-02-13,E303,1000,3584.01,0.0,Sale,"",Regular
2025-02-18,E303,4000,0.0,3584.01,Revenue,"",Regular
2025-02-09,E303,1000,3644.59,0.0,Sale,"",Regular
2025-02-25,E303,4000,0.0,3644.59,Revenue,"",Regular
2025-02-20,E303,1000,4176.38,0.0,Sale,"",Regular
2025-02-01,E303,4000,0.0,4176.38,Revenue,"",Regular
2025-02-06,E303,1000,2606.06,0.0,Sale,"",Regular
2025-02-06,E303,4000,0.0,2606.06,Revenue,"",Regular
2025-02-28,E404,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-02-28,E404,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-02-19,E404,1000,3533.62,0.0,Sale,"",Regular
2025-02-06,E404,4000,0.0,3533.62,Revenue,"",Regular
2025-02-19,E404,1000,2057.92,0.0,Sale,"",Regular
2025-02-13,E404,4000,0.0,2057.92,Revenue,"",Regular
2025-02-03,E404,1000,3261.85,0.0,Sale,"",Regular
2025-02-20,E404,4000,0.0,3261.85,Revenue,"",Regular
2025-02-17,E404,1000,1559.66,0.0,Sale,"",Regular
2025-02-20,E404,4000,0.0,1559.66,Revenue,"",Regular
2025-02-06,E404,1000,2584.78,0.0,Sale,"",Regular
2025-02-19,E404,4000,0.0,2584.78,Revenue,"",Regular
2025-02-02,E404,1000,2662.9,0.0,Sale,"",Regular
2025-02-27,E404,4000,0.0,2662.9,Revenue,"",Regular
2025-02-10,E404,1000,3954.16,0.0,Sale,"",Regular
2025-02-25,E404,4000,0.0,3954.16,Revenue,"",Regular
2025-02-08,E404,1000,2940.86,0.0,Sale,"",Regular
2025-02-18,E404,4000,0.0,2940.86,Revenue,"",Regular
2025-02-18,E404,1000,4420.93,0.0,Sale,"",Regular
2025-02-13,E404,4000,0.0,4420.93,Revenue,"",Regular
2025-02-25,E404,1000,4847.93,0.0,Sale,"",Regular
2025-02-18,E404,4000,0.0,4847.93,Revenue,"",Regular
2025-02-02,E404,1000,1578.33,0.0,Sale,"",Regular
2025-02-23,E404,4000,0.0,1578.33,Revenue,"",Regular
2025-02-06,E404,1000,4683.81,0.0,Sale,"",Regular
2025-02-12,E404,4000,0.0,4683.81,Revenue,"",Regular
2025-02-21,E404,1000,4384.43,0.0,Sale,"",Regular
2025-02-23,E404,4000,0.0,4384.43,Revenue,"",Regular
2025-02-05,E404,1000,4404.77,0.0,Sale,"",Regular
2025-02-18,E404,4000,0.0,4404.77,Revenue,"",Regular
2025-02-19,E404,1000,1307.0,0.0,Sale,"",Regular
2025-02-10,E404,4000,0.0,1307.0,Revenue,"",Regular
2025-02-20,E404,1000,1716.41,0.0,Sale,"",Regular
2025-02-18,E404,4000,0.0,1716.41,Revenue,"",Regular
2025-02-23,E404,1000,3445.56,0.0,Sale,"",Regular
2025-02-08,E404,4000,0.0,3445.56,Revenue,"",Regular
2025-02-16,E404,1000,2239.59,0.0,Sale,"",Regular
2025-02-19,E404,4000,0.0,2239.59,Revenue,"",Regular
2025-02-14,E404,1000,1938.78,0.0,Sale,"",Regular
2025-02-24,E404,4000,0.0,1938.78,Revenue,"",Regular
2025-02-13,E404,1000,4604.07,0.0,Sale,"",Regular
2025-02-12,E404,4000,0.0,4604.07,Revenue,"",Regular
2025-02-27,E404,1000,4115.47,0.0,Sale,"",Regular
2025-02-27,E404,4000,0.0,4115.47,Revenue,"",Regular
2025-02-11,E404,1000,3682.89,0.0,Sale,"",Regular
2025-02-11,E404,4000,0.0,3682.89,Revenue,"",Regular
2025-02-26,E404,1000,2098.35,0.0,Sale,"",Regular
2025-02-27,E404,4000,0.0,2098.35,Revenue,"",Regular
2025-02-08,E404,1000,2392.89,0.0,Sale,"",Regular
2025-02-11,E404,4000,0.0,2392.89,Revenue,"",Regular
2025-02-11,E404,1000,4046.7,0.0,Sale,"",Regular
2025-02-10,E404,4000,0.0,4046.7,Revenue,"",Regular
2025-02-11,E404,1000,1039.61,0.0,Sale,"",Regular
2025-02-14,E404,4000,0.0,1039.61,Revenue,"",Regular
2025-02-13,E404,1000,2604.34,0.0,Sale,"",Regular
2025-02-25,E404,4000,0.0,2604.34,Revenue,"",Regular
2025-02-09,E404,1000,1899.29,0.0,Sale,"",Regular
2025-02-05,E404,4000,0.0,1899.29,Revenue,"",Regular
2025-02-27,E404,1000,1911.71,0.0,Sale,"",Regular
2025-02-12,E404,4000,0.0,1911.71,Revenue,"",Regular
2025-02-17,E404,1000,3767.4,0.0,Sale,"",Regular
2025-02-23,E404,4000,0.0,3767.4,Revenue,"",Regular
2025-02-22,E404,1000,2340.0,0.0,Sale,"",Regular
2025-02-21,E404,4000,0.0,2340.0,Revenue,"",Regular
2025-02-08,E404,1000,2984.9,0.0,Sale,"",Regular
2025-02-10,E404,4000,0.0,2984.9,Revenue,"",Regular
2025-02-04,E404,1000,2080.36,0.0,Sale,"",Regular
2025-02-10,E404,4000,0.0,2080.36,Revenue,"",Regular
2025-02-12,E404,1000,2439.39,0.0,Sale,"",Regular
2025-02-07,E404,4000,0.0,2439.39,Revenue,"",Regular
2025-02-21,E404,1000,1923.26,0.0,Sale,"",Regular
2025-02-19,E404,4000,0.0,1923.26,Revenue,"",Regular
2025-02-19,E404,1000,3014.48,0.0,Sale,"",Regular
2025-02-09,E404,4000,0.0,3014.48,Revenue,"",Regular
2025-02-10,E404,1000,3359.81,0.0,Sale,"",Regular
2025-02-26,E404,4000,0.0,3359.81,Revenue,"",Regular
2025-02-09,E404,1000,2718.04,0.0,Sale,"",Regular
2025-02-21,E404,4000,0.0,2718.04,Revenue,"",Regular
2025-02-07,E404,1000,2541.99,0.0,Sale,"",Regular
2025-02-25,E404,4000,0.0,2541.99,Revenue,"",Regular
2025-02-02,E404,1000,3580.42,0.0,Sale,"",Regular
2025-02-27,E404,4000,0.0,3580.42,Revenue,"",Regular
2025-02-24,E404,1000,2001.7,0.0,Sale,"",Regular
2025-02-15,E404,4000,0.0,2001.7,Revenue,"",Regular
2025-02-26,E404,1000,1290.24,0.0,Sale,"",Regular
2025-02-05,E404,4000,0.0,1290.24,Revenue,"",Regular
2025-02-26,E404,1000,1937.9,0.0,Sale,"",Regular
2025-02-05,E404,4000,0.0,1937.9,Revenue,"",Regular
2025-02-03,E404,1000,4711.09,0.0,Sale,"",Regular
2025-02-25,E404,4000,0.0,4711.09,Revenue,"",Regular
2025-02-19,E404,1000,1882.77,0.0,Sale,"",Regular
2025-02-18,E404,4000,0.0,1882.77,Revenue,"",Regular
2025-02-21,E404,1000,1837.99,0.0,Sale,"",Regular
2025-02-26,E404,4000,0.0,1837.99,Revenue,"",Regular
2025-02-15,E404,1000,2430.52,0.0,Sale,"",Regular
2025-02-23,E404,4000,0.0,2430.52,Revenue,"",Regular
2025-02-13,E404,1000,1417.76,0.0,Sale,"",Regular
2025-02-12,E404,4000,0.0,1417.76,Revenue,"",Regular
2025-02-06,E404,1000,2308.51,0.0,Sale,"",Regular
2025-02-27,E404,4000,0.0,2308.51,Revenue,"",Regular
2025-02-27,E404,1000,3837.99,0.0,Sale,"",Regular
2025-02-14,E404,4000,0.0,3837.99,Revenue,"",Regular
2025-03-28,E101,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-03-28,E101,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-03-22,E101,1000,2937.14,0.0,Sale,"",Regular
2025-03-23,E101,4000,0.0,2937.14,Revenue,"",Regular
2025-03-05,E101,1000,2006.12,0.0,Sale,"",Regular
2025-03-01,E101,4000,0.0,2006.12,Revenue,"",Regular
2025-03-25,E101,1000,4699.23,0.0,Sale,"",Regular
2025-03-05,E101,4000,0.0,4699.23,Revenue,"",Regular
2025-03-27,E101,1000,4267.25,0.0,Sale,"",Regular
2025-03-10,E101,4000,0.0,4267.25,Revenue,"",Regular
2025-03-01,E101,1000,1214.32,0.0,Sale,"",Regular
2025-03-24,E101,4000,0.0,1214.32,Revenue,"",Regular
2025-03-16,E101,1000,1757.25,0.0,Sale,"",Regular
2025-03-17,E101,4000,0.0,1757.25,Revenue,"",Regular
2025-03-05,E101,1000,3262.35,0.0,Sale,"",Regular
2025-03-01,E101,4000,0.0,3262.35,Revenue,"",Regular
2025-03-11,E101,1000,3018.38,0.0,Sale,"",Regular
2025-03-27,E101,4000,0.0,3018.38,Revenue,"",Regular
2025-03-11,E101,1000,3526.66,0.0,Sale,"",Regular
2025-03-19,E101,4000,0.0,3526.66,Revenue,"",Regular
2025-03-17,E101,1000,3529.13,0.0,Sale,"",Regular
